,min,max,mean,med,std,label
2,-319.83990164536374,-114.71262336320328,-170.35730901857534,-147.05627746524826,74.67006154546249,AF
3,-466.5200418978582,-100.1640899798164,-308.0422263460107,-371.6014949688782,164.3738522933944,AF
4,-514.0938938643721,228.28725774523926,-11.58660249876195,92.34520909113647,280.6021571250303,AF
5,-471.0816058699085,42.45650390362963,-90.39569988414313,-24.590897600759515,191.5310540734212,AF
6,-143.42867376989045,142.8544266134311,14.8736811769809,41.17003147070113,116.8976854883002,AF
7,-590.5322193395784,-89.57416498346024,-401.257240061751,-460.2180805900289,196.14659429389116,AF
8,-357.8079148885713,-68.2765261205547,-200.6922689962597,-203.25624341426567,94.03908576405375,AF
9,-584.4844332521168,-100.26245729155295,-390.4139751876119,-454.21088926936693,199.22085682444367,AF
10,-230.19052531887655,-77.33795351872791,-115.86046576229384,-97.4632041932964,58.271604079571084,AF
11,-385.82010012649164,-19.226500344358094,-248.8725003974314,-275.0964355965275,137.18842374198462,N
12,-527.3022740289413,397.95872388248586,65.07177832835616,173.89312062749437,345.9355979894982,N
13,-328.8382240848517,-6.3105286040098605,-164.63861787514466,-139.28563722420552,120.54378833507337,N
14,-464.4592908838123,-71.15374563525312,-163.8521681877909,-120.13389219255478,149.26310177107854,N
15,-1096.495978419807,-100.72907384896044,-649.8665434580118,-782.135705713137,429.686281042907,N
16,-274.65562953448125,238.66302665685004,59.01339258226955,178.65975475463898,230.10779063701247,N
17,-366.9472940400475,412.8437318485305,108.72981808899773,191.42348605988457,298.35285153864544,N
18,-162.30221289248436,17.700992602828684,-107.12582067054811,-125.35565579511669,64.16728417465778,N
19,-596.0856840681015,455.54092725958236,83.44035295136622,211.80778977971173,394.45901727871836,N
20,-289.4656065815371,-30.007820731312165,-191.72466013500457,-206.73516028577288,93.66213359820794,N
21,-781.0675083836201,428.1538027281185,36.712276731996724,214.75111866253656,458.5179256608686,N
22,-896.3392926593872,-68.2090623049184,-520.1706687758747,-629.4911323906604,359.5926269175941,N
23,-676.0713347431131,239.2225326891707,-35.55607110071241,101.89407042383397,352.1635594497319,N
24,-1214.8510920833987,-95.36044767639855,-701.4419224398821,-860.4920926788648,499.42399369685376,N
25,-737.6524333662776,178.9132057677207,-81.0604495963211,47.90878932773133,347.75336188329464,N
26,-1043.1884569222168,-86.99749916529326,-603.7392501515254,-734.002897286235,422.1827336065318,N
27,-408.427245706704,339.36663662528343,61.03424913113399,152.12563626652656,284.4512545746727,N
28,-315.82210584623124,38.856318325834906,-100.47735281548118,-20.399059322211357,155.43106736197382,N
29,-910.1078602573301,-90.739702756831,-542.3875606564781,-667.3345772132188,368.4224695289177,N
30,-0.04121776395614468,1.0366741563345119,0.32049828500898997,0.0025656368693354,0.4360467730214092,PVC
31,-0.31977894106873556,0.16527866142944253,0.023413945197521845,0.00022034142410872864,0.12803725234873609,PVC
32,-1.3333639596695679,4.77522473405008,0.11555259054992338,-0.5047456722767631,1.6219438140436817,PVC
33,-0.6704918639391824,0.8295964999796315,0.18490540994577964,0.00026252798013633296,0.4370736963834864,PVC
34,-2.6214681859553965,0.8985506312897054,-0.4393649631842633,-0.5418993648461983,0.9219298001901685,PVC
35,-0.4670660014003681,0.00403086892034116,-0.1351201203162234,-0.0005437113343047978,0.19797466997530302,PVC
36,-3.8872542659162246,2.5540258230060564,-0.04942405686022148,0.8162140266902868,1.8238816042197978,PVC
37,-0.08051791951239134,0.2173926165554994,-0.00785684913933319,-0.0007775061771821336,0.07905025303113165,PVC
38,-1.353139805723706,2.069423500238074,0.4772257618972499,0.05120342761997877,1.0292185179079447,PVC
39,-1.308308237960118,4.916728415563414,0.5688927055372011,0.4900026662537419,1.5592778575984154,PVC
40,-3.518390954194281,5.07586300957983,0.7996242652672355,-0.1523638485223685,3.7236136225311136,PVC
41,-4.782468230202105,5.796954075677485,-0.8845670533870761,-0.7843088016814667,3.324456419953167,PVC
0,-452.77755777463915,-135.31404752989707,-325.44872554065716,-349.75937073098055,120.39987726298168,AF
1,-386.79820922120643,-64.98510978639688,-292.58179987581144,-350.7809675522486,124.69873099147591,AF
2,-319.83990164536374,-114.71262336320328,-170.35730901857534,-147.05627746524826,74.67006154546249,AF
3,-466.5200418978582,-100.1640899798164,-308.0422263460107,-371.6014949688782,164.3738522933944,AF
4,-514.0938938643721,228.28725774523926,-11.58660249876195,92.34520909113647,280.6021571250303,AF
5,-471.0816058699085,42.45650390362963,-90.39569988414313,-24.590897600759515,191.5310540734212,AF
6,-143.42867376989045,142.8544266134311,14.8736811769809,41.17003147070113,116.8976854883002,AF
7,-590.5322193395784,-89.57416498346024,-401.257240061751,-460.2180805900289,196.14659429389116,AF
8,-357.8079148885713,-68.2765261205547,-200.6922689962597,-203.25624341426567,94.03908576405375,AF
9,-584.4844332521168,-100.26245729155295,-390.4139751876119,-454.21088926936693,199.22085682444367,AF
10,-230.19052531887655,-77.33795351872791,-115.86046576229384,-97.4632041932964,58.271604079571084,AF
11,-385.82010012649164,-19.226500344358094,-248.8725003974314,-275.0964355965275,137.18842374198462,N
12,-527.3022740289413,397.95872388248586,65.07177832835616,173.89312062749437,345.9355979894982,N
13,-328.8382240848517,-6.3105286040098605,-164.63861787514466,-139.28563722420552,120.54378833507337,N
14,-464.4592908838123,-71.15374563525312,-163.8521681877909,-120.13389219255478,149.26310177107854,N
15,-1096.495978419807,-100.72907384896044,-649.8665434580118,-782.135705713137,429.686281042907,N
16,-274.65562953448125,238.66302665685004,59.01339258226955,178.65975475463898,230.10779063701247,N
17,-366.9472940400475,412.8437318485305,108.72981808899773,191.42348605988457,298.35285153864544,N
18,-162.30221289248436,17.700992602828684,-107.12582067054811,-125.35565579511669,64.16728417465778,N
19,-596.0856840681015,455.54092725958236,83.44035295136622,211.80778977971173,394.45901727871836,N
20,-289.4656065815371,-30.007820731312165,-191.72466013500457,-206.73516028577288,93.66213359820794,N
21,-781.0675083836201,428.1538027281185,36.712276731996724,214.75111866253656,458.5179256608686,N
22,-896.3392926593872,-68.2090623049184,-520.1706687758747,-629.4911323906604,359.5926269175941,N
23,-676.0713347431131,239.2225326891707,-35.55607110071241,101.89407042383397,352.1635594497319,N
24,-1214.8510920833987,-95.36044767639855,-701.4419224398821,-860.4920926788648,499.42399369685376,N
25,-737.6524333662776,178.9132057677207,-81.0604495963211,47.90878932773133,347.75336188329464,N
26,-1043.1884569222168,-86.99749916529326,-603.7392501515254,-734.002897286235,422.1827336065318,N
27,-408.427245706704,339.36663662528343,61.03424913113399,152.12563626652656,284.4512545746727,N
28,-315.82210584623124,38.856318325834906,-100.47735281548118,-20.399059322211357,155.43106736197382,N
29,-910.1078602573301,-90.739702756831,-542.3875606564781,-667.3345772132188,368.4224695289177,N
30,-0.04121776395614468,1.0366741563345119,0.32049828500898997,0.0025656368693354,0.4360467730214092,PVC
31,-0.31977894106873556,0.16527866142944253,0.023413945197521845,0.00022034142410872864,0.12803725234873609,PVC
32,-1.3333639596695679,4.77522473405008,0.11555259054992338,-0.5047456722767631,1.6219438140436817,PVC
33,-0.6704918639391824,0.8295964999796315,0.18490540994577964,0.00026252798013633296,0.4370736963834864,PVC
34,-2.6214681859553965,0.8985506312897054,-0.4393649631842633,-0.5418993648461983,0.9219298001901685,PVC
35,-0.4670660014003681,0.00403086892034116,-0.1351201203162234,-0.0005437113343047978,0.19797466997530302,PVC
36,-3.8872542659162246,2.5540258230060564,-0.04942405686022148,0.8162140266902868,1.8238816042197978,PVC
37,-0.08051791951239134,0.2173926165554994,-0.00785684913933319,-0.0007775061771821336,0.07905025303113165,PVC
38,-1.353139805723706,2.069423500238074,0.4772257618972499,0.05120342761997877,1.0292185179079447,PVC
39,-1.308308237960118,4.916728415563414,0.5688927055372011,0.4900026662537419,1.5592778575984154,PVC
40,-3.518390954194281,5.07586300957983,0.7996242652672355,-0.1523638485223685,3.7236136225311136,PVC
41,-4.782468230202105,5.796954075677485,-0.8845670533870761,-0.7843088016814667,3.324456419953167,PVC
